0.3763620952703848, 0
0.38702152907272414, 0.13256484149855918
0.4305136463807422, 0.25360230547550433
0.47411425665367, 0.3861671469740635
0.5081946092558063, 0.5072046109510087
0.5705645024580437, 0.6340057636887608
0.5529343956602815, 0.760806916426513
0.4317206306153585, 0.8818443804034581
0.2775114426173926, 0.9971181556195967
0.18923885404305807, 1.1181556195965419
0.13872181725716226, 1.2507204610951008
0.09864722834378759, 1.4927953890489913
0.07750466180708582, 1.746397694524496
0.06577385997626717, 2
